msno,city,bd,gender,registered_via,registration_init_time
wxlwEIMHrWHDrbvYYvc0V6ZX0Ua/pM2lXg5Mxi3oPpY=,1,0,,3,20130219
qmhP1sVEaG4eT0IXZxcy4EQNf1eGEp4B8C0JSiN/4D0=,13,20,male,3,20130219
YC5RZkp5wwxQz6HmeI2CFXsdcOO9huLOUgyyfh9AKog=,1,0,,3,20130219
6VbPAv5lti3MptxNAFnqt1FQIQC2jD4zQtaYPGfnLPc=,5,23,female,3,20130219
R0z7v8/XdG8WhUMRj9Ny95QcZsRzD/zALSCcC05mR+c=,4,30,female,9,20130219
wsOaJeTKVMsOu8H4U4njaKXYShyEV/jSpYNIM9d0414=,15,25,female,9,20130219
YYM1/U3Qklom1Q6A82Nhn577xKweMFmpsyIl09NOLTc=,1,0,,3,20130219
HPcJLyL1LtgX9VB/71+7sYyTcjE46rAWQb6vuQ+f5K4=,1,0,,3,20130219
vKl8Wti3IA8BSCmZpE3KwGZLX39tD8/5G9Ih2Fa7lLo=,5,31,male,3,20130220
R4WbaWAfoeWxWThjVbtOCG82y6YUd/EzmkhNPzGDcb4=,5,48,male,9,20130220
JaNVMqrxDpZxQ1L1J2LByZ/ZWh9m7pKDPemIqi7qark=,13,26,female,3,20130220
xQjN+bBz1PmeFp+AYNJiXKx5OJ3+lqpDZvup4P22n/c=,1,0,,3,20130220
HZwqy9brMyBDuFVpXlAqli8yoAixLc1rA0ExAZYZR50=,1,0,male,3,20130220
Z+qBZc/JDLrSxJTk+iUofIf2wFjj6i9+rZ2zNxm9QC4=,13,29,female,9,20130220
aoo0uqDMoe524PtJ7FQAfwufdupQhVlB3VCSrBs9i1s=,15,16,male,9,20130220
phwa7IRsZF0vTRW4P79JmBaRczLWO/B3n1TWpmNN5EQ=,4,22,female,9,20130220
xzYVK+gJUXQinSJ9F1Wl625IBLTFGMyHChsMUXNilLo=,13,20,female,9,20130220
TCQp56t5a4AEa3tQ4Q5gacOGdHZ37Gh3kbtOEG/jDGg=,22,41,female,9,20130220
UqeU3FgCoR6aCizAfTh2rZGrzQXUr+v40W42D9h1WVE=,6,38,male,3,20130221
uzihnWMjGTx7NjgWi0Pqk2cvQWZseOltnhZYMVEK+tw=,1,0,,3,20130221
BSREluz0htZVhDawPcw15qF1mfMj9GZvoqsvWyrkPPo=,1,0,,9,20130221
t246UKf+K4R+x32px3XaD5D8eimCx/6lmfQbyNphUzM=,1,0,,3,20130221
En5L8J4L9nb0Krh4M6TII2fw5iz+JO2jt8gCsGy1EqU=,18,0,,3,20130221
X+u07m9lFHvmnjpL/j6EAFLPRINVHi2Mx+sLl20U1PM=,1,0,,3,20130221
HgPBZtLLzh1ZpyHXSDfJVh0/GYPfUOPruzVV7kiezNk=,13,23,female,3,20130221
ZZGFyqQkPYuCKCIkiwJa3gIkvQLYEo6MVm3rMuksMrk=,1,0,,3,20130222
2faYnbbMP4dT//I82VLEuzyGageoc2ydwdYHEEUa21o=,1,0,,3,20130222
9KvxZboJYZnsxsbTfs99+KdLMhHYHNBDutU+dOsXVbE=,1,0,,7,20130222
JafMMgVW8nn4ctJ6VhfIP7l7BEu143M+stSBPCp8AFg=,5,29,female,3,20130222
uB10Fg+D8uH48muDldBYQd76im2i0Wn6mACZgueR6BI=,1,0,,3,20130223
YQuc7a0K5GnP1DhGT1aiq1bPQtGbzx3KJmUEL6G4/0I=,1,0,,3,20130223
vPXhWLihosCrMP9T+zmkj2F3oY4l/nQDsgoGItQImt8=,1,0,,3,20130223
eb8YSCNiRYQHROgYwLfCOX4BoiWE0g48TR6OX+ylFqA=,1,0,,3,20130223
U0DiUPXD4qQ3S9emymhSkHIwiCnv2oPTN7CTDO/maUc=,1,0,,3,20130223
VqvgsAZCs6g4sESe5ydlO4eRoOKmyIDaNUK19HzMLoE=,22,18,female,3,20130224
oPyQp+zVMJh1spmsthi0UC9CbzSTi0JywcFsXXISRkY=,15,34,male,9,20130224
VWq5nbHYGhtJUhp+LIkLnXU1CaeonsoYk7bKFSPwvcw=,1,0,,3,20130224
ge2W3n4su8GN+ZHV1+jTMAKoi5HbDNs83qh3Zq+B9lw=,1,0,,3,20130224
2cLxQAnAVGzgOfrkM2Bs6+6xwchSqEc7MATUNp8B2qs=,22,0,,3,20130224
sQBrplrGCr4xUNxNfwQLu1mlodbf77lE+VidfrzP7aI=,17,0,,3,20130224
Cj5gm1ceKByMROI+uzvSuZQp4Dilf558QHGQ0lrQs/0=,1,0,,3,20130224
C2IvhK7tcrJLmlSQ4GjPTRcEM4Mr70jJ4Fptbz3LrHI=,1,0,,9,20130224
lb42Q0pxDE1utIOq3a7yzYCbLeFkxxU7dSVK2fp1K4Y=,1,0,,9,20130224
x8hcl07m8Bb788Is8J0vOZ5Aj2cDxmiF4GCEsnFzbBg=,1,0,,9,20130224
DzrGBorP07zfZsxW68SIIxgFk00c1yXne3d7UCJYG3Y=,1,0,,3,20130225
LDepsRlAm/pLU8A1PLnAHrJiOENNAiSPR912YrIrOlo=,13,52,female,9,20130225
VWLTXVsxjbREgB9DktrrNg8vblIOFHQW7sBjNSjf0iE=,1,0,,3,20130225
2UOev4WGKwn1HoZpFvhW5lUWIcK3glhzulpav3DXRFo=,1,0,,3,20130225
P99kTwRcEQJntGkLYcy75orK+2+KmfdoSmsd2GBpoLc=,22,0,,3,20130226
5fi/NULqM375nUsGzrJ0mlXc7FA9U6KuKHtrZ91Hyf8=,6,25,male,3,20130226
8+iLCXEMEh8H42HU8Sbfw7AuraPrZt7/zlj5VyKSWjs=,1,0,,7,20130226
KSyMAEmMLIMGSghRfzF44TKzYC/K1zh7wi0gEFc/GAw=,22,23,male,3,20130226
M2YHd7ATomrmJzHdtRMLxo2F0B3ooRZa60hBZFgYWSY=,6,22,female,3,20130226
kW0/xDZUihRKFMa3ti+vq3fF/O2li5aYpY+szvzg0ko=,1,0,,3,20130227
S856xBURSOnSjs7Pdr/xlcra2BfDXXPxxWZ/tlzMoVs=,1,0,,3,20130227
rTey6s4lGtkET8CwfGKU5LOSRcAYOacL3aVBPRIUssE=,1,0,,3,20130227
6IrbLcqLwrheYNdYkXVX8FwHVAezUBUI3dyw6kSzAC0=,1,0,,3,20130227
IIUGGD83AKGSoEPtQkxewwWXsX7oAhNoNNTJ6wwXuZA=,13,27,male,3,20130227
j6kBpPEex8DhLeLMdNhZa7HLaIIMQadVJOWFM4q63ao=,1,0,,3,20130227
cSC0GauPGEOx+LY1oJYOcikuje6lYRsMfrLJi70ZxBs=,15,16,male,3,20130228
+S2gvW5xiFTEy4DMReA3RPhARQ64kF/ZERErNQZS1ow=,1,0,,3,20130228
aumcvs6SB/11aLl9rIsi1akYvp/Sl6SqnhNuDz46ABU=,1,0,,3,20130228
oRZm1dh3iDy0k9zjJ2NT4tiAc2nj8IFyoEF+4yBzTZ0=,1,0,,3,20130228
zKjBwgpSuTxJqrM2WAdrDNuClhdnr3p9giDbHnFDKEM=,1,0,,3,20130228
6HHlBxb7fCM6NywwNYvgfTKZCFG5V/vlsiP/iwedxI4=,1,0,,3,20130228
ouwgknhp/S8b5EWzT/LhR9PQOVWefLD+JlCXrik7/F0=,5,0,female,3,20130228
xVKc+5GoDBulx4QGJwqYKtMiGIq/0V1AnXrihEQ3e34=,15,24,female,3,20130301
aORg87vriUnpWo13EP5yPSmzOiZXGhFmlCzyNQnMql8=,1,0,,3,20130301
q9vklMLqP8NIXbERUhIbwxznniKkJ/4XCf1mJ0al75Y=,13,0,,3,20130301
icXP6T2Iglc3kGDXoRS5sFV597CA9Y/HQtYI/kC1Aa8=,14,18,female,7,20130301
vtoh8+p4WmN5Z3eLWv6CnjhxoGkyRRU5s0adlRkP5MI=,4,29,male,9,20130301
784P73qZyQ9tpwNLaRQQ8UP34Q1bxBp6z3MQPnyQBVo=,1,0,,3,20130301
ZfXKufWFznzUjjgLc1pBZveQ3XPksLjzbYNY4To8RQI=,1,0,,3,20130301
D/AWnxPLlO4F3+r+iuetDeDi10WAEnWQbsGynQnehjc=,11,29,female,3,20130301
hmWnu9x/oVRbLZdX65r1UUhqS0drriTW2i5cQiQO/Qc=,1,0,,3,20130302
sl9o52lm3BVh9W5RjKstvjwV2Xn6zi0m+p/HUBcnd00=,9,24,male,9,20130302
UfCXplmms3XJapEKl+IlitQ9FGfibk45LqU/JTn2SS0=,1,0,,3,20130302
sZg9pNhB/JWayCOXQCTsD8kokJuX4DLmLbNw/gNqzCI=,1,0,,3,20130302
4n7p3m4qIItGHhUtR5/1lLJdp3ISkAGHbUkji2UnIjM=,1,0,,3,20130302
ZDnfnibDf5NwZJk/LxwLwrl+vYhnGrrWrwXbAEqgumM=,22,20,female,3,20130302
JgrLxTgzwqdUDubjoxBwyWujVF+VtLIBfYyIBILubWA=,1,0,,3,20130302
oH6bCZQ/9xrD0Q1iN/9BgRrszhRbXUfTky3JC5Z3Uz4=,4,22,female,3,20130302
TJ8DmSLHcv/AOejeVmmBDd+4AcTrPGFLDnwQjgLibng=,1,0,,7,20130303
ReRd42hhV+zoD5LlQ5UalQ8/CY52hLsp5SdfLq2dsAU=,15,16,female,3,20130303
tJs6Iyewr1+zv9SfT8Mqmz6lP3bgysGnfTwhozZAKME=,6,21,female,3,20130303
pja4YjVE4rHuwT7f5xoIxcUMlguKc2gIgBx5VblsMMk=,1,0,female,3,20130303
O8nWcJOJO6kT2Wv6bdT/Qk9i8FszDTdBj6WlAma/n8U=,1,0,,3,20130303
NTbKf94I8i/0LqIZpiPXDjkBS6ZLk0w3+YuuabUDz/U=,1,0,,3,20130303
KHUQ+BVCv/rJaN/rKtfo/vA7IwVQSDgdKutfbnGvEso=,1,0,,3,20130304
fDgrfq3zyuK4yHofb49gjA/53tNsm9rbdP+WMYzCmNQ=,1,0,,3,20130304
UqamBYj8WfgQcirDzYJX0vUcqhkk/11K8N3XffTfznI=,1,0,,3,20130304
eEznjOuELcuJ8eLacdkxOmGYDGoJYMp7r+drU0F7OBM=,1,0,,9,20130304
uMZ9JvPLqjniZ61awOEaTixmmEpGGfFqBUhsyKUfG64=,1,0,,3,20130304
QP2vrIUcY/a2fwps8TfZEONWtPx1RwclQIVuAvJvIys=,1,0,,3,20130304
O8OCOBaKleszpuptcUVtlbfhauRhsIqr8sgahqCP1c8=,1,0,,3,20130304
udEf+2RFbyog6ZF/BAUTkoMXvaOOXuiobuxqbHs5fBY=,1,29,female,3,20130305
RkCZziS0LjNg6Tk/LmUHpM09d56pqdyKKWim6ctp4Bc=,14,25,female,9,20130305
ayt6YvOSk3SIFQ9PAKqiwXTnl8ud+edovXl1US2sSUI=,13,23,female,7,20130305
yCUq5TNkbcJF0inE45ICYI//gZ+FzPmwSZWmFie4nk8=,6,31,female,9,20130305
HNLTcEkFVIHzuk+ftj97MtwE9z3riFuxaPxOEzRMDr0=,1,0,,3,20130306
ZRrlAXT+1h3cm3EZ/aMp2o+6q6vg4hH2VyFX9N/F3J4=,22,36,female,9,20130306
Xy7UGTOh0X6+4q5G0t+gT8jPT52Km4A/QsNMMCFHEeg=,13,19,female,3,20130306
FqqDMyzt63o/lR1jivJ3olXwweT3rSLZ/oWohP10bJo=,5,42,male,3,20130306
Im0eBN1flqcVy8YuylHgOpXsZD4SoSWHwRRuzPQilhY=,3,20,male,3,20130306
ZuISz9flJCreChUNIsdRxMKd7E7w2tfcO8o38KnZo+U=,1,0,,3,20130306
xRWMFhUFoQsWjqxptA1qIVJ3OHp6Y56XXkEoxx+BhW8=,4,31,female,3,20130306
VbH2NCMgG9AxFwWLI+GIPNLGHwg9Ez0jrPhVEEbHXNs=,1,42,,3,20130307
fr+nKnRV0gDHOIRxIZLlWWCJxU7oEkrWkJc1/ftu0GE=,1,0,,3,20130307
EwE+GowHSo5Sdoke93ZF1/3m+dF1bFPfAqkL26uf/b4=,13,36,female,3,20130307
MQ2wrUGZY0F+sYQKcWYcLYl9a2no187oV+/Cu/Zx9wA=,15,33,male,9,20130307
eLiDbMGSzNx+gK0EvDbixv0pLbsiTqoqNAah1lVjkr8=,1,0,,3,20130307
y/Wf8gTTcNegPt28ZBdmTgB6rMpJnLbi3XCRA9AH6qI=,14,0,,3,20130307
uY6OPsKiMVnwVBtnEv6AwXrbsFZPWQzaHcG3PaoYYXg=,1,0,,3,20130307
/0MDW+Eag7vK0ksIyB/Hwdtnb9SDmiLVdzlwHJaQ3wQ=,6,24,male,3,20130308
3UxpZY89MKhV/N3YvAzBzV8+BerxCcQCq5qshPSVYJg=,15,27,female,3,20130308
uHoFa+WeIEHBclgojwGfbDN9mpg4PjWP8+qlK1ncfks=,1,0,,7,20130308
611HIiZOF7vJwmY1BWOHjGGt7BGtUxBc+EP9TvJPWU0=,1,0,,3,20130308
OAeG2Yq5aS7LkMlpnmD+WCWON6R0zkFAPPjJFhB1Aos=,1,0,,7,20130309
SyZfyDjORHerGgz8JW04TXKDBcSTqCQ6Lfw25EUkxpo=,22,22,male,3,20130309
ElyffTWQUAddDNvFgq0J3NiIv41Hhu3gLxkn2t0fLFY=,18,29,female,3,20130309
YH1bnQedCftzdOSj6paWkVvNctysnVwMdoXR/mGGriY=,1,0,,3,20130309
ZNEklUnqioMG15zZX51QMPIVA1EESIVD9ajv8oe9494=,1,21,female,3,20130310
VB4fU28zUvfURe5XxDut6cvR3xLNGUZMhXPJwcD27lM=,5,48,female,3,20130311
gnS9Sl8vsXZIHvJP3NP+LIvu0afKAtp+ZOaLV0uapjA=,15,28,male,3,20130311
ywsiRRsB49D42cKyScd1wezJzEQETBD8BLpKKkjTfmg=,1,0,,3,20130311
KsAhDYH0/cPv3FgBR0IyLc7SmAXIgy6hpwnZVsF3p9w=,1,0,,7,20130311
PnMScVJVYwkYYHhMVLq7eyEdUBSbE+C3jSfCFXK3Lmk=,9,0,,9,20130311
gMbnw7F7nV9crg3Ms6tynEglNZDci9YV3hDvPv+0qxY=,1,0,,3,20130312
LlhfGnaIOdQYAi5OhANczgryiBu59AsT6pPKk2RoduI=,13,24,male,3,20130312
MgFR0zKxol/KLOh3ZKdGRPm25q8ioneMCnogJnVaVdw=,4,21,male,3,20130312
AVwch6moHOB789Bqmj33iY9P6yadrMFVzipxFGHIJ1o=,13,26,male,7,20130313
2V9g9ipG+lsXLyAFnqKWZGkYx3VJqaCVfKyPXaJvbV8=,5,44,female,3,20130313
Yd7j0ikWvL64ME1WdWItzMb0HHWig+1VgwOLHsky55A=,1,0,,7,20130313
m4JF8U8FJvwGYMW5KjEv6QlfLfRk1C5TZtwli+qKqDY=,1,0,,3,20130313
un/5y+UxIUP/35OKFOyNtd7V3xeNHhU5wVycTrXNSS4=,1,0,,3,20130314
/A4CGbFeduSq0Wzw92TXkBESzdhVcVdvfgcKeb9YXIg=,6,31,female,3,20130314
IlTnWC4VRpPa5sv4JGr6CYyUiTMa2y5V1IebkD2PNTw=,1,0,,7,20130314
C4BgBq5OLLo36OBE1Efu/em/cXIn9DTe0OXjrTAaTJk=,15,26,female,3,20130314
SYCBJTJUk6rZehwKjnTeEO/6j6pd4ioPEsZT9ax3Y+k=,6,23,male,3,20130314
/FNOecZviT1T8a880mP3Z17WnMdjdhbfrEwcKANjA9M=,1,0,,9,20150120
0LgNoor/1Fggbqck40oNvH8hd01/WHWqVcSUOBq5Hcs=,7,29,male,3,20150120
TpWFVbxUANqIlRKOXNVahDAhxWJPam2IKSaAhmLwthU=,1,0,,9,20150120
FPF1G/NzIosW8xjZIhBQq62/5+6bKd5Wf/0k5ZVX/y4=,4,21,female,3,20150120
U63nDoKXT+AYMXeSuRaFOEOtv/7PztgI/iZ3k9l7LKM=,1,0,,9,20150120
RsebRhwwmou13Wm8joC6T5CMqlxtCExxIKi6EIBKGGE=,5,36,female,3,20150121
3FryuY4d+K2dc8mY0keACeSFDoO8HHSnURKs/UuvJmo=,5,26,female,7,20150121
f4Tc1l4nMmLI0Yz0aO3svRjh8nNoJwqSYYBoZdADOrg=,1,0,,9,20150121
8IfSz2EbSU053L0fjZsDAAdxvaF9Scym+9oVcbcbQtE=,1,0,male,3,20150121
MeCw4EfsaZRvDtMuGb67IuTBJ1TxR0Y8QSBkffoK+Ew=,1,17,male,3,20150121
qXxE3odHgZYlGv0FaMe0LfTAzEaH6vUlUYYAmFaAE5Q=,22,24,female,3,20150121
WqeJiC7BlV4wOsE40Qftdn0SI2azMAusxO4e8WpsqLg=,1,33,female,3,20150121
gN4cKR1XxPLz2642hjDfWfs29O5REieezMmY3dxCufU=,1,22,male,3,20150121
h0CFOW5CWkyT05Mi3Bl5yyTP89FyOxE0cXu20QmBLhs=,1,42,female,3,20150121
EvM1l/FRYs92IYNJ4E1MABbXnq0I0et7U51ggORRUVA=,13,32,female,3,20150121
sgInzISvGkh+NHTa4RUL7XWhvUzXY6SaZMHXFGHRrSs=,1,0,,9,20150121
jT5uZsjxw7U8r4u0olpc0WXcEsIKNcUSPfJ/1NXVgSg=,5,19,male,3,20150121
Bjc8gwb2LUJ+xEBdEbz7Rl5j/K7gqa6VFRZhu0Ed4/Q=,6,36,male,3,20150122
WJ1VMkOJh8T2JXVUzL4+KKvj8WasdFhY6hrV0ovkP2A=,12,22,male,9,20150122
53nEHW/qbvPg6QISaE5LuVkdkTpJKdNxAiIOfQNLjAo=,15,19,female,3,20150122
rgLb6kzXzmdMqYJb9MOacgF2rewLMU/AM0HQ57Ei2Z8=,1,0,,9,20150122
JAvVXvLp3hvUT2o62R3CPPhK6tMFnhjLu5jTnri9lvY=,1,43,male,3,20150122
dPkbhKoIeLNA0RpkButm8NSruiBdCrKBNgASGQm8ZG8=,5,17,male,3,20150122
lDWPXMdZGSLxBg+ZBHyJffzFO9eB4ETAM3fxoRcuXME=,1,0,,9,20150122
OWJgzzePErR+RRWimwj1WLeroWTZoNfrEC8dSFSrSm4=,4,21,male,3,20150122
6/9BnclUjQtROaa9/3VZ8RFK8GYI753hbJRXszXH8vA=,13,26,,9,20150122
g4KMDXruWYSQ5wA0Nj26UdbN7DhjdCiXWOp3SpBNDsM=,1,20,female,3,20150122
6eUesT2586mRhFp+4jYpRgEJ+rlUqgyqCIrbPiDi6qA=,1,0,,9,20150122
3x2ikiuRs22jOqFUlhLX4UisULQIwUzORg5Ou57ln/4=,22,67,male,3,20150122
P2CfMhtRHbazo5mhEtMf9dAIWkOPSG6ypi4OgEaHXqE=,15,19,male,3,20150122
ln2EUJNkebyRirkMytgt4D2VGx5fw3UmVNcChvUUXwA=,14,46,male,3,20150122
v/702YXE7d9T8Y4VizCfn35Szsszn5urpLgfKGCoOAE=,14,34,male,9,20150122
vBsYeYKHOFUtupuhexLRxbW31HJqhtf7Kdi7Mi1AqhM=,4,23,female,3,20150123
kCz47L/ykVoawj9PIlXWGBxs3wEWLdW6JSSlZnVEjHs=,1,0,,9,20150123
MEn0pZ/t+yK/EkcP6OI0PO12NLu7+pSGDhCI5Qw5GtI=,9,25,female,9,20150123
4TWt0ol3lcwB1CFNA3SZdVwz9SNUqU80Eq5+pPX3iu8=,1,49,female,3,20150123
g7zbReae1T0UKQvRgWX5qJvesYfmCsSLP3cLb+hVf9M=,1,16,female,3,20150123
72fRIpBViFD6IFV9hrG3LWc74iHY1cmDZikln6lMaas=,1,0,,9,20150123
lFPiFpBYMMiginow68d0OKsfFx2oE3wcoZ6aCkbcfcw=,1,0,female,3,20150123
SUgWkoC70nVUifFni2eA85/wD4PZ8I46d25FoEnYc84=,15,31,female,7,20150123
CErtysPEFaaCHnWRpwt2SBgRafE4PntT4rSfeaYoNqY=,5,18,female,3,20150123
aI5Avh9DaSUgMWwWO5GOa/whr49s9DEAN9hC8pE53eQ=,1,96,female,3,20150123
/jRBXH2TiS167dsg0O1f7+w9tNfwCDpmRYiJNIdsrO0=,6,24,male,3,20150123
kh79ZF0a1CQSXch8gOazC5EbKxsbGg2o7wOabckp5X0=,5,19,male,3,20150124
wOZU0sk/9TToykBlkAgRPbX7IuZOD3O7vvC8PkmMR7I=,1,21,male,3,20150124
DmuEx04ymf2P6KMHVj6JeR507tb3VdwZpy1O+a0sUqI=,1,0,,9,20150124
YXpMvFmf9bJiq1mIYDuxyQWLtPLHi/52Fdgq9HsmK80=,1,0,,9,20150124
FXzTr2ZUSSGNsDWPvp1fB+5wdXGCGQemy72EooIG77I=,1,25,male,9,20150124
JB+eBXV9FajdRGjVea/aUKne1GqAYk4sZWGELsoxZCY=,13,16,female,3,20150124
T0XHozOxZkgIhIwLW5mDbwU20XhZChVS1oTGd34qqVo=,1,0,,9,20150124
3csf5KcWI/CCCcLk5g7XUdGSKepeW6geSzRb5Dq+DQU=,1,0,,9,20150124
Jby4q4hbSdEyO8VgG57g0GvRV5Z1KR0LfoDLrRexhRM=,1,0,,9,20150124
KGv0e58bbHHaS1Q2fjKIBdrad78/dqiM8pDyLgQzkuM=,5,26,female,3,20150124
F4QRysClTU+rEARGwGYixcv8T9xODo8qrNm/ZfR9TzA=,5,32,female,3,20150124
gi1blRVn6WRKTbzOCr6oq8ak09Ev7o6DILJVXTTassU=,1,17,male,3,20150124
bt2adojcdih0JX9qX7rIxsm74v5xQMrQas90Up4i34A=,1,0,,7,20150125
kANwfgPxSVPi2OrQvVlbL0vFtp6zAtukJsi05Ym9aSI=,1,0,,9,20150125
pp7G9Q3j3S8RLotOzY5MR1Nx71ZXFeXYSl+vmn2aoZU=,1,0,,9,20150125
niiNcor10vK8PuEH01kQfHkG9Ui6B4hWHFOHWLN95CE=,4,19,female,3,20150125
vC3zPDMy46tbh9VsDTYhaLEQ+OrhmQ3SQlmzMPkk4nM=,1,0,,9,20150125
HLVc1NtUag39BkUnKedPLAADxTE/TTC4JVL0yAjlxE4=,1,0,male,3,20150125
a4W0q2ec3ye64SpxjUEWXXYggIClchQb6IUyDN3UV+A=,1,36,male,3,20150125
NpY4jPf1XnsyfGjrkKW1MdoGWAlT0kloKukKWlkVS0o=,1,0,female,3,20150125
vklxRHCEwBHk1wL3H2h4BECfz9lM1iZmuvD2Ns9BHoM=,5,28,female,3,20150125
6Eh+lG8qJ0pM8WNn8HrI986iBZJxVyyYMaJjKF3z+IM=,8,0,female,3,20150125
rD7GA0zOuV6CEpdPDMAyXXAd7OCTuXoz1K0W1hHgR7Y=,1,0,,9,20150125
+6KVsmRM6Exunpg/OfXvqyTSMFiJFy3rhPKFkV88Fs0=,5,36,female,3,20150125
O6zpu70LMBXYbwQ93SLbhz9R5ag3SbYoNWJ3ByJ8FEo=,1,0,,9,20150125
MzobA8jJEZgv04PCnAnd7o7IOjFCRSbAd6Dbjg8Apnw=,1,16,female,3,20150125
H35YKCenBybWhm7493g4MmGXXpu8rfSDB7ReX3AfkBw=,1,0,male,3,20150125
uMX/3ezEIXjFn4i+ZsB+9DPnNYY74iWier/zsVW2rTY=,13,37,male,9,20150125
XIla8SxRA0EiwuTdLq0+0U1x0fSBSvnB5JQfwzqKYUM=,15,22,male,3,20150125
kKgBtOrC9IW2ivpVE0rHciMc27jIlAeB3/nyz0qxMIk=,14,22,female,3,20150125
1CuKQMWonLmhxv8FE2FXuUw+qcy6Fr+nvvBUjmdi3vQ=,5,41,female,3,20150125
JwkIwRnneP9DNODe+wN3gxCZh/Lu82uDfjobMc3Mz6s=,4,41,female,3,20150125
gU/GREE5yXSHYxJLuoSYGHRFc2XgOSYMMJsjk8ophcc=,5,18,female,3,20150126
Yv6vpTKz5eECut53t41NQFymD/TBKEy29ksu6ULgWLw=,1,0,,9,20150126
XMnLir28tO1EKH8hQ4xEJug1JuK9+WvXnxTRsE+z7UE=,13,23,male,3,20150126
OPHwS/wWwaL6Zm0o2dSHT8LIR/7asEGpFPUlr8A7IVQ=,1,0,,9,20150126
/jUvYaf0aLPo5+1j66LatOwsKhv0a4J4ZNs1vGplasA=,6,23,female,3,20150126
v9BH3C3FA1zqirWLwboguKmDBvbJDAOn8MuFI4nC2VA=,4,27,male,3,20150126
h29WAFswgF7Ft9q59V2xPXsAEcZQcxJnT+GnMgLeTXU=,1,0,,9,20150126
1ST+lyEniYsMtt1APIfj8KqQ+9qkZCpK2+pcf46N/v8=,1,59,female,3,20150126
T/jY7xwMImbMwrb/VILpNVwMoW7HUTWAAQ2kT/pubrc=,5,40,female,3,20150126
P9enH8OKsm2ip0Lyt3qFMvdj0O0cnbGGDQa5er9/02c=,1,0,,9,20150126
cf+Wtvzt+IRe/DkVicvPyTTaSDwaO9a40c0z1sMqg3o=,6,61,male,3,20150126
iXRxiJA6YhqNhCEzENlMEw1vcrNWRPCyQtgBpFAnx8s=,1,31,female,3,20150126
kc6AL0mlgrKfxqV04VwF5GjFSC24/HUbaoWM1jTFw5k=,9,19,female,9,20150127
jMmFGyT3JmJ+mxeiaih2DReSwmc7497uuzAZMa7Zs/U=,1,0,,9,20150127
pU0bFjtr9IcxXHCPmbJjwG1yL9FOU/HaFnG2m6Wh2Ag=,5,17,male,3,20150127
ecAoIVm0rqRD72Q9VwQcXFYV7FRTBjRRi7RtefAndaI=,5,27,male,9,20150127
l1F55+YSFTZzmJXxMqJpJ5h8l6q5brtKAmIyIpcIIeE=,22,45,female,3,20150127
b1poReTzLSBCvBD08Q7E4ZXUSRosXP1ENPDzrBTpO2A=,1,0,male,3,20150127
s3+SDUFxq9vteZb8rlWU2dsCKJ3XpwKfnw2d3WmKQ3g=,5,0,female,3,20150127
QsYgrxHJUgFmBblBuxhIactBZDIFPFzpGsYgOtAghws=,1,0,,9,20150127
XZAOQtHYfGqHTHENGeYmidETUenqMP3zkBEoSSONiiU=,1,0,,9,20150127
SLfZj/FucuogeEe2mnL1buOtH3a6pIn2mmlc30y6FFY=,1,0,,9,20150127
uzJwBDg3cDYRqFvvUKlY5m4HKpnhF7m+rrq9BmENOBQ=,1,0,,9,20150127
r+azAC0bHgQU8o7jzZ43omKHpd0VgORlxLijuLLPQeM=,4,28,male,3,20150127
6vhHDbw8svQG2e8nm+b9mVlDMUOQR8rbWr00TIfxcNI=,4,25,male,7,20150127
mYw1ivU+B327j58cyaPo68CHjz98rBVnkNDrbFdmXng=,1,0,,9,20150128
cvkPXqb3sGshVQe8QmCE/OHWFFVNIudtrfuwkW6FZoQ=,1,16,female,3,20150128
QwxFGzVpGOxqximvC5DHjtdMGdOWWy3kVzf8tms84ng=,5,33,female,3,20150128
tYmIzm5asMJnKhy6TMwJcbjPXgH2EQeSydQrBRskUk8=,1,36,female,3,20150128
oqHFhW+M5gznF7g70Ypa4Su+b8cB/U+nRKE0FYwT3uQ=,5,24,male,3,20150128
qVjcRFWE+LYDkNMzrJvYahd8lhgKjxKBKqRTHJK8K7A=,6,0,male,3,20150128
HByXfuyhA+fJJc5RXvAaBW4GpdDYhCzDh3Inmhm+mfc=,8,19,female,3,20150128
tOSiSkUmViCe1JbezMF51eF0xtHFJ08X6GhOKcWkieE=,1,0,,9,20150128
iEsPOiciFvZMRmeCpTmoEU7UR1iiTEs3MiGDgh2HYvU=,1,56,female,3,20150128
JyS/1cKpKy28SEXPKRFObZ+pxrmbdacaF2Wf854ZCjA=,1,0,,9,20150128
aNjH6L53duw0dCg/siToH8O9EdrC0jmNslb6Q4LARkY=,1,0,,9,20150128
ywcfWqG3SLL1FxXd0cDqmcdJaEG9hap+5L5T6wscZwk=,15,37,male,3,20150128
5CgD/poK4Phs/MFTNNUr+7zTE2uVLa4457g5bgQdcK4=,1,0,,9,20150128
OyQOAQSLkjBbTF37+i8FHR+PAmvUpka09WGalL5bPTc=,1,0,,9,20150128
vTf5xugx8wEcNXqmfdO+QvzpgeC4xAf9G7Q5i3SitWM=,13,69,female,3,20150128
fSIvHYVpBC/lrgUspM0el/Y/8lluCcMdPpzNqjZIZlg=,1,24,female,3,20150128
8MY4tvCLp51Z2cbzqkqGfg2wbAsrSaNQc2JzFyNmFJU=,15,24,female,3,20150128
